num_caracteres,num_palavras,num_paragrafos,tamanho_medio_paragrafos,palavras_unicas,repeticao_palavras,tamanho_medio_palavras,erros_ortograficos,erros_gramaticais,erros_concordancia,nota
1846,309,4,460.75,204,1.5147058823529411,4.967637540453074,6,10,0,1.0
1605,268,4,400.5,185,1.4486486486486487,4.981343283582089,6,2,0,2.0
1870,295,5,373.2,206,1.4320388349514563,5.342372881355932,6,5,0,1.5
1174,194,5,234.0,143,1.3566433566433567,5.056701030927835,5,1,0,1.5
1787,298,5,356.6,191,1.5602094240837696,4.996644295302014,9,3,0,2.0
1407,223,4,351.0,164,1.3597560975609757,5.304932735426009,5,5,0,1.5
2802,461,3,933.3333333333334,286,1.6118881118881119,5.06941431670282,16,18,0,1.5
1578,273,5,314.8,159,1.7169811320754718,4.783882783882784,5,2,0,1.5
1924,304,3,640.6666666666666,191,1.5916230366492146,5.322368421052632,3,2,0,2.0
1369,215,5,273.0,146,1.4726027397260273,5.367441860465116,2,3,0,2.0
2413,395,5,481.8,229,1.724890829694323,5.0987341772151895,5,9,0,1.0
1046,157,4,260.75,125,1.256,5.662420382165605,1,4,0,1.0
2281,368,6,379.3333333333333,232,1.5862068965517242,5.195652173913044,6,4,0,0.5
1210,184,4,301.75,122,1.5081967213114753,5.581521739130435,5,3,0,2.0
1489,244,4,371.5,175,1.3942857142857144,5.10655737704918,6,2,0,1.5
1793,290,4,447.5,183,1.5846994535519126,5.182758620689655,7,2,0,2.0
1793,290,4,447.5,183,1.5846994535519126,5.182758620689655,7,2,0,2.0
1935,313,6,321.6666666666667,203,1.541871921182266,5.182108626198083,8,4,0,1.0
1746,287,5,348.4,189,1.5185185185185186,5.083623693379791,2,5,0,1.5
1186,192,5,236.4,117,1.641025641025641,5.171875,2,5,0,1.5
1848,306,4,461.25,192,1.59375,5.042483660130719,4,3,0,1.0
1729,277,4,431.5,163,1.6993865030674846,5.241877256317689,1,1,0,1.5
1479,241,4,369.0,151,1.596026490066225,5.141078838174274,0,2,0,2.0
1536,246,4,383.25,160,1.5375,5.239837398373984,3,5,0,0.5
1386,219,4,345.75,147,1.489795918367347,5.328767123287672,0,5,0,1.0
1948,305,4,486.25,187,1.6310160427807487,5.386885245901639,2,4,0,1.5
1844,294,4,460.25,183,1.6065573770491803,5.2687074829931975,2,5,0,1.0
2153,342,4,537.5,222,1.5405405405405406,5.292397660818714,14,7,0,1.5
1665,264,4,415.5,170,1.5529411764705883,5.3106060606060606,3,2,0,2.0
1959,324,3,652.3333333333334,200,1.62,5.04320987654321,1,9,0,1.5
1137,177,4,283.5,140,1.2642857142857142,5.429378531073446,3,4,0,0.5
1340,215,6,222.5,133,1.6165413533834587,5.232558139534884,7,4,0,2.0
2245,353,6,373.3333333333333,210,1.680952380952381,5.3201133144475925,1,17,0,1.0
1767,313,5,352.6,188,1.6648936170212767,4.638977635782748,6,9,0,1.0
1817,283,4,453.5,173,1.6358381502890174,5.420494699646643,7,9,0,0.5
1659,285,3,552.3333333333334,173,1.6473988439306357,4.824561403508772,1,2,0,0.0
1222,193,5,243.6,131,1.4732824427480915,5.331606217616581,1,3,0,1.0
2251,352,5,449.4,231,1.5238095238095237,5.386363636363637,5,7,0,1.0
1854,316,5,370.0,191,1.6544502617801047,4.870253164556962,6,2,0,1.5
1596,268,4,398.25,166,1.6144578313253013,4.955223880597015,3,5,0,1.0
1030,196,1,1030.0,106,1.849056603773585,4.260204081632653,2,4,0,0.5
1402,221,4,349.75,141,1.5673758865248226,5.343891402714932,2,5,0,1.5
2351,360,4,587.0,224,1.6071428571428572,5.522222222222222,5,4,0,1.5
2152,345,5,429.6,212,1.6273584905660377,5.240579710144927,8,2,0,1.5
1182,191,9,130.44444444444446,137,1.3941605839416058,5.18848167539267,9,7,0,1.0
1990,318,4,496.75,196,1.6224489795918366,5.251572327044025,2,6,0,1.0
2095,334,5,418.2,214,1.560747663551402,5.272455089820359,2,1,0,1.5
2060,337,4,514.25,224,1.5044642857142858,5.097922848664688,13,5,0,2.0
2085,327,6,346.6666666666667,198,1.6515151515151516,5.376146788990826,5,4,0,1.5
1005,145,4,250.5,111,1.3063063063063063,5.924137931034482,4,3,0,1.0
2176,348,5,434.4,226,1.5398230088495575,5.25,6,6,0,2.0
1184,184,4,295.25,143,1.2867132867132867,5.423913043478261,2,7,0,1.0
944,153,5,188.0,108,1.4166666666666667,5.176470588235294,1,0,0,1.5
1967,310,5,392.6,200,1.55,5.348387096774194,2,8,0,1.5
2148,326,4,536.25,219,1.4885844748858448,5.5920245398773005,11,4,0,2.0
1750,293,4,436.75,171,1.713450292397661,4.969283276450512,7,3,0,1.5
1103,158,4,275.0,124,1.2741935483870968,5.987341772151899,3,4,0,2.0
1669,284,4,416.5,169,1.680473372781065,4.869718309859155,4,5,0,1.5
1855,288,4,463.0,176,1.6363636363636365,5.4375,11,8,0,1.0
2031,321,5,405.4,197,1.6294416243654823,5.327102803738318,6,11,0,1.0
2084,332,4,520.25,189,1.7566137566137565,5.27710843373494,2,5,0,1.0
1188,188,4,296.25,132,1.4242424242424243,5.319148936170213,2,2,0,1.5
1162,191,4,289.75,138,1.3840579710144927,5.0732984293193715,1,3,0,1.0
868,137,4,216.25,100,1.37,5.343065693430657,3,2,0,1.5
1461,234,4,364.5,149,1.570469798657718,5.243589743589744,3,3,0,1.5
653,124,3,217.0,77,1.6103896103896105,4.266129032258065,1,6,0,0.5
1955,323,4,488.0,199,1.6231155778894473,5.055727554179566,1,2,0,2.0
2020,329,4,504.25,208,1.5817307692307692,5.139817629179332,8,6,0,2.0
1681,271,5,335.4,181,1.4972375690607735,5.199261992619927,4,10,0,1.0
1384,226,3,460.6666666666667,154,1.4675324675324675,5.119469026548672,4,7,0,0.5
1600,247,5,319.2,168,1.4702380952380953,5.477732793522267,13,1,0,1.0
2374,366,7,338.2857142857143,219,1.6712328767123288,5.483606557377049,10,3,0,2.0
1388,215,4,346.25,151,1.423841059602649,5.46046511627907,6,3,0,1.5
1625,262,5,324.2,180,1.4555555555555555,5.202290076335878,9,1,0,1.5
1315,209,4,328.0,128,1.6328125,5.287081339712919,9,3,0,1.5
1134,171,4,282.75,125,1.368,5.631578947368421,2,7,0,1.0
966,146,4,240.75,113,1.2920353982300885,5.623287671232877,2,1,0,1.5
1543,252,5,307.8,167,1.5089820359281436,5.123015873015873,4,2,0,1.5
1973,297,5,393.8,195,1.523076923076923,5.646464646464646,9,1,0,2.0
1797,272,5,358.6,189,1.439153439153439,5.606617647058823,9,1,0,2.0
2041,317,5,407.4,211,1.5023696682464456,5.435331230283912,21,8,0,1.0
1410,248,4,351.75,153,1.6209150326797386,4.681451612903226,10,5,0,1.5
2073,322,5,413.8,217,1.4838709677419355,5.428571428571429,14,5,0,1.5
1288,206,5,256.8,137,1.5036496350364963,5.257281553398058,2,2,0,1.0
1384,226,3,460.6666666666667,154,1.4675324675324675,5.119469026548672,4,7,0,0.5
1828,299,5,364.8,203,1.4729064039408868,5.11371237458194,9,3,0,1.5
1487,235,5,296.6,173,1.3583815028901733,5.3319148936170215,10,1,0,2.0
1883,325,5,375.8,203,1.6009852216748768,4.796923076923077,0,5,0,1.5
1932,332,4,482.25,200,1.66,4.807228915662651,6,10,0,1.5
1403,241,5,279.8,156,1.544871794871795,4.825726141078838,5,3,0,1.5
2224,409,5,444.0,229,1.7860262008733625,4.432762836185819,8,10,0,1.0
1096,185,3,364.6666666666667,125,1.48,4.92972972972973,5,0,0,2.0
1601,271,4,399.5,167,1.622754491017964,4.907749077490775,7,7,0,1.5
1844,321,4,460.25,198,1.621212121212121,4.744548286604362,7,6,0,1.5
1735,280,5,346.2,183,1.530054644808743,5.2,7,3,0,1.5
2075,365,5,414.2,204,1.7892156862745099,4.684931506849315,8,3,0,1.5
914,165,4,227.75,110,1.5,4.533333333333333,1,3,0,1.5
1567,265,4,391.0,174,1.5229885057471264,4.89811320754717,11,8,0,1.0
1345,237,4,335.5,135,1.7555555555555555,4.670886075949367,3,3,0,1.0
1739,303,5,347.0,192,1.578125,4.739273927392739,16,13,0,1.5
1304,230,4,325.25,167,1.377245508982036,4.673913043478261,6,3,0,0.5
1368,223,4,341.25,170,1.311764705882353,5.116591928251121,3,8,0,1.0
1663,274,4,415.0,186,1.4731182795698925,5.069343065693431,8,3,0,2.0
1701,285,6,282.6666666666667,185,1.5405405405405406,4.968421052631579,19,5,0,2.0
1502,248,5,299.6,156,1.5897435897435896,5.05241935483871,11,10,0,1.5
1453,242,4,362.5,165,1.4666666666666666,5.0,10,5,0,2.0
2211,369,4,552.0,218,1.6926605504587156,4.975609756097561,10,9,0,1.0
2409,383,4,601.5,246,1.556910569105691,5.287206266318538,12,3,0,1.5
1579,259,4,394.0,166,1.5602409638554218,5.0926640926640925,5,4,0,1.5
1193,179,4,297.5,134,1.335820895522388,5.664804469273743,6,0,0,2.0
1619,286,6,269.0,163,1.7546012269938651,4.664335664335664,8,15,0,0.5
1198,207,5,238.8,133,1.556390977443609,4.782608695652174,4,4,0,1.0
713,119,1,713.0,86,1.3837209302325582,4.991596638655462,5,4,0,0.0
676,118,5,134.4,86,1.372093023255814,4.737288135593221,5,1,0,0.5
1508,253,4,376.25,172,1.4709302325581395,4.952569169960475,14,7,0,1.5
1797,317,5,358.6,186,1.7043010752688172,4.665615141955836,4,7,0,1.5
1219,206,3,405.6666666666667,146,1.4109589041095891,4.902912621359223,9,8,0,0.5
1225,203,4,305.5,140,1.45,5.0344827586206895,20,2,0,2.0
1915,301,4,478.0,196,1.5357142857142858,5.365448504983389,16,3,0,1.5
2088,329,5,416.8,198,1.6616161616161615,5.3465045592705165,17,1,0,2.0
1562,260,4,389.75,168,1.5476190476190477,5.0115384615384615,4,3,0,2.0
1517,259,5,302.6,168,1.5416666666666667,4.857142857142857,6,3,0,1.0
917,147,3,305.0,106,1.3867924528301887,5.244897959183674,8,0,0,2.0
1266,214,4,315.75,155,1.3806451612903226,4.920560747663552,5,3,0,1.0
1263,224,4,315.0,138,1.6231884057971016,4.633928571428571,10,4,0,1.5
791,127,2,395.0,99,1.2828282828282829,5.228346456692913,6,4,0,0.5
1718,280,5,342.8,185,1.5135135135135136,5.135714285714286,5,5,0,1.5
1970,329,4,491.75,167,1.970059880239521,4.990881458966565,4,2,0,2.0
1342,224,3,446.6666666666667,153,1.4640522875816993,4.995535714285714,4,4,0,0.5
2618,460,5,522.8,255,1.803921568627451,4.682608695652174,1,9,0,1.5
1381,210,5,275.4,158,1.3291139240506329,5.576190476190476,1,2,0,1.5
1746,279,4,435.75,178,1.5674157303370786,5.258064516129032,3,2,0,2.0
1658,272,4,413.75,171,1.590643274853801,5.099264705882353,2,1,0,2.0
1354,231,3,450.6666666666667,144,1.6041666666666667,4.865800865800866,0,0,0,2.0
1181,183,5,235.4,124,1.4758064516129032,5.459016393442623,5,1,0,0.5
1525,261,5,304.2,170,1.535294117647059,4.846743295019157,3,1,0,1.0
2085,349,4,520.5,215,1.6232558139534883,4.97134670487106,4,8,0,1.0
1620,257,5,323.2,144,1.7847222222222223,5.307392996108949,2,0,0,0.5
1822,309,5,363.6,187,1.6524064171122994,4.899676375404531,3,5,0,1.5
2872,446,6,477.8333333333333,272,1.6397058823529411,5.441704035874439,6,7,0,2.0
2385,408,5,476.2,239,1.707112970711297,4.8431372549019605,5,3,0,1.5
1440,213,5,287.2,155,1.3741935483870968,5.755868544600939,1,4,0,1.5
1156,200,4,288.25,128,1.5625,4.775,1,2,0,1.5
1111,177,4,277.0,125,1.416,5.2824858757062145,4,3,0,1.0
1421,227,3,473.0,159,1.4276729559748427,5.26431718061674,1,1,0,1.5
1462,240,4,364.75,148,1.6216216216216217,5.091666666666667,5,8,0,1.0
1545,246,3,514.3333333333334,151,1.6291390728476822,5.276422764227642,4,5,0,1.0
1361,208,2,680.0,161,1.2919254658385093,5.543269230769231,4,3,0,2.0
1887,332,4,471.0,205,1.6195121951219513,4.680722891566265,6,6,0,0.5
1325,215,4,330.5,150,1.4333333333333333,5.167441860465116,4,1,0,1.5
880,139,4,219.25,105,1.3238095238095238,5.338129496402877,0,2,0,1.0
1280,209,4,319.25,145,1.4413793103448276,5.1291866028708135,4,1,0,0.5
1808,272,4,451.25,185,1.4702702702702704,5.647058823529412,6,3,0,0.5
2448,382,6,407.1666666666667,221,1.7285067873303168,5.408376963350785,3,5,0,1.0
2028,337,4,506.25,184,1.8315217391304348,5.008902077151335,8,8,0,1.0
1129,176,4,281.5,125,1.408,5.409090909090909,3,3,0,1.0
1847,310,3,615.0,186,1.6666666666666667,4.958064516129032,9,10,0,1.0
1823,302,7,259.57142857142856,189,1.597883597883598,5.039735099337748,2,3,0,1.0
1081,181,5,215.4,112,1.6160714285714286,4.9779005524861875,11,5,0,1.0
2137,316,5,426.6,209,1.5119617224880382,5.7594936708860756,13,8,0,1.5
2251,380,4,562.0,209,1.8181818181818181,4.923684210526316,4,5,0,1.0
2315,355,6,385.0,224,1.5848214285714286,5.523943661971831,15,21,0,1.5
1847,289,5,368.6,177,1.6327683615819208,5.3944636678200695,8,4,0,1.5
2050,354,5,409.2,225,1.5733333333333333,4.788135593220339,17,9,0,1.5
1981,349,5,395.4,194,1.7989690721649485,4.67621776504298,4,3,0,1.0
1809,278,5,361.0,206,1.3495145631067962,5.510791366906475,11,6,0,1.0
1612,268,5,321.6,168,1.5952380952380953,5.014925373134329,4,5,0,0.5
1487,256,6,247.0,159,1.610062893081761,4.8125,5,11,0,0.5
1296,231,5,258.4,144,1.6041666666666667,4.6147186147186146,1,8,0,1.0
1658,290,5,330.8,157,1.8471337579617835,4.7172413793103445,2,11,0,1.0
1759,296,5,351.0,200,1.48,4.945945945945946,6,4,0,1.0
1673,269,4,417.5,196,1.3724489795918366,5.219330855018588,5,4,0,1.0
1092,183,4,272.25,137,1.3357664233576643,4.956284153005464,1,2,0,0.5
877,149,3,291.6666666666667,106,1.4056603773584906,4.89261744966443,2,2,0,0.5
1678,285,5,334.8,177,1.6101694915254237,4.87719298245614,4,7,0,1.5
855,136,3,284.3333333333333,102,1.3333333333333333,5.294117647058823,3,3,0,1.0
1546,253,4,385.75,158,1.6012658227848102,5.1106719367588935,4,0,0,2.0
700,131,1,700.0,89,1.4719101123595506,4.343511450381679,0,6,0,0.0
1304,216,3,434.0,143,1.5104895104895104,5.032407407407407,5,11,0,1.0
1947,315,5,388.6,197,1.598984771573604,5.180952380952381,3,1,0,1.5
1628,277,4,406.25,178,1.5561797752808988,4.877256317689531,4,1,0,1.5
1994,318,5,398.0,211,1.5071090047393365,5.264150943396227,9,5,0,1.5
1999,322,5,399.0,207,1.5555555555555556,5.204968944099379,15,14,0,1.5
1072,170,4,267.25,129,1.317829457364341,5.311764705882353,2,0,0,1.0
1041,189,3,346.3333333333333,123,1.5365853658536586,4.5132275132275135,3,3,0,0.5
1854,271,5,370.0,176,1.5397727272727273,5.837638376383764,6,2,0,1.0
1086,204,3,361.3333333333333,140,1.457142857142857,4.323529411764706,2,4,0,0.0
1679,299,4,419.0,170,1.7588235294117647,4.615384615384615,11,4,0,1.0
1782,290,5,355.6,199,1.4572864321608041,5.144827586206897,7,2,0,1.0
1275,211,4,318.0,150,1.4066666666666667,5.042654028436019,6,8,0,1.0
1369,209,5,273.0,154,1.3571428571428572,5.555023923444976,5,5,0,1.0
1894,319,4,472.75,218,1.463302752293578,4.93730407523511,11,4,0,1.5
920,143,3,306.0,110,1.3,5.4125874125874125,8,9,0,1.0
1507,235,4,376.0,167,1.407185628742515,5.412765957446808,10,5,0,2.0
2113,368,6,351.3333333333333,193,1.9067357512953367,4.741847826086956,8,8,0,1.0
1544,258,4,385.25,176,1.4659090909090908,4.984496124031008,6,4,0,1.5
1190,194,5,237.2,135,1.4370370370370371,5.134020618556701,8,5,0,1.0
1092,185,5,217.6,130,1.4230769230769231,4.902702702702703,4,4,0,1.5
1734,288,4,432.75,190,1.5157894736842106,5.013888888888889,8,8,0,1.0
1215,210,3,404.3333333333333,142,1.4788732394366197,4.79047619047619,7,2,0,1.0
1122,181,4,279.75,128,1.4140625,5.204419889502763,7,3,0,1.0
1479,235,4,369.0,166,1.4156626506024097,5.297872340425532,8,8,0,1.5
1814,297,5,362.0,187,1.588235294117647,5.111111111111111,6,5,0,1.0
1160,202,4,289.25,133,1.518796992481203,4.737623762376238,4,7,0,1.0
1764,283,4,440.25,199,1.4221105527638191,5.219081272084805,13,6,0,1.0
1235,181,5,246.2,144,1.2569444444444444,5.823204419889502,7,2,0,1.5
2180,363,5,435.2,234,1.5512820512820513,5.008264462809917,11,4,0,2.0
2352,372,4,587.25,224,1.6607142857142858,5.325268817204301,5,5,0,1.5
831,148,3,276.3333333333333,86,1.7209302325581395,4.621621621621622,3,15,0,0.5
1445,250,3,481.0,158,1.5822784810126582,4.772,10,19,0,0.0
2320,383,5,463.2,229,1.6724890829694323,5.046997389033942,6,4,0,1.0
1550,224,4,386.75,155,1.4451612903225806,5.924107142857143,3,5,0,2.0
933,159,2,466.0,104,1.5288461538461537,4.8742138364779874,15,38,0,0.0
1507,244,4,376.0,169,1.4437869822485208,5.176229508196721,5,4,0,0.5
1572,246,4,392.25,161,1.5279503105590062,5.394308943089431,4,5,0,2.0
3074,506,5,614.0,306,1.65359477124183,5.075098814229249,18,3,0,1.5
1435,231,4,358.0,156,1.4807692307692308,5.212121212121212,5,5,0,1.5
655,104,3,217.66666666666666,80,1.3,5.288461538461538,8,12,0,0.5
1935,315,4,483.0,193,1.6321243523316062,5.13968253968254,8,13,0,2.0
1044,166,5,208.0,125,1.328,5.283132530120482,3,6,0,2.0
1257,194,5,250.6,144,1.3472222222222223,5.474226804123711,7,3,0,0.5
1911,304,5,381.4,200,1.52,5.286184210526316,8,8,0,1.0
1221,195,2,610.0,133,1.4661654135338347,5.2615384615384615,3,1,0,1.5
1209,195,3,402.3333333333333,149,1.308724832214765,5.205128205128205,6,4,0,1.5
1745,271,6,290.0,176,1.5397727272727273,5.435424354243542,6,2,0,2.0
1572,246,5,313.6,166,1.4819277108433735,5.394308943089431,2,4,0,1.5
1781,274,5,355.4,188,1.4574468085106382,5.474452554744525,5,30,0,1.0
1062,180,4,264.75,115,1.565217391304348,4.905555555555556,0,1,0,1.5
1584,247,4,395.25,165,1.496969696969697,5.4048582995951415,6,9,0,1.0
1599,250,5,319.0,161,1.5527950310559007,5.4,1,1,0,1.5
1351,219,5,269.4,149,1.4697986577181208,5.168949771689498,2,2,0,1.5
1540,235,4,384.25,167,1.407185628742515,5.553191489361702,6,3,0,1.5
1956,304,5,390.4,217,1.400921658986175,5.434210526315789,11,4,0,2.0
1760,286,4,439.25,178,1.6067415730337078,5.1573426573426575,3,4,0,1.5
1840,316,4,459.25,192,1.6458333333333333,4.822784810126582,5,3,0,1.0
1825,313,4,455.5,201,1.5572139303482586,4.827476038338658,4,8,0,1.5
1124,192,1,1124.0,126,1.5238095238095237,4.848958333333333,7,10,0,0.5
456,76,1,456.0,56,1.3571428571428572,5.0131578947368425,0,5,0,0.5
1237,200,5,246.6,148,1.3513513513513513,5.185,9,4,0,1.0
1354,227,4,337.75,153,1.4836601307189543,4.969162995594714,10,7,0,0.5
3085,510,2,1542.0,273,1.8681318681318682,5.047058823529412,3,7,0,1.0
961,152,4,239.5,113,1.345132743362832,5.328947368421052,3,6,0,1.5
1710,287,7,243.42857142857142,189,1.5185185185185186,4.944250871080139,4,10,0,0.5
737,126,4,183.5,92,1.3695652173913044,4.841269841269841,3,2,0,1.0
1784,302,6,296.5,180,1.6777777777777778,4.910596026490066,3,13,0,1.0
1459,245,4,364.0,155,1.5806451612903225,4.955102040816326,7,6,0,1.0
1607,251,4,401.0,155,1.6193548387096774,5.4063745019920315,3,2,0,1.5
1939,325,5,387.0,193,1.6839378238341969,4.969230769230769,1,8,0,1.0
1127,180,4,281.0,113,1.592920353982301,5.261111111111111,2,1,0,1.0
1560,237,4,389.25,159,1.490566037735849,5.586497890295359,1,2,0,2.0
1586,268,3,528.0,167,1.6047904191616766,4.917910447761194,3,3,0,1.5
2127,343,5,424.6,207,1.6570048309178744,5.201166180758017,4,4,0,1.5
1031,174,3,343.0,105,1.6571428571428573,4.931034482758621,1,10,0,0.5
1777,270,4,443.5,164,1.646341463414634,5.5814814814814815,5,3,0,1.5
1113,190,3,370.3333333333333,139,1.3669064748201438,4.8578947368421055,3,7,0,1.0
1636,276,4,408.25,163,1.6932515337423313,4.931159420289855,2,5,0,1.0
1717,276,4,428.5,187,1.4759358288770053,5.217391304347826,3,2,0,1.5
1422,234,4,354.75,157,1.4904458598726114,5.068376068376068,11,9,0,0.5
1226,196,4,305.75,138,1.4202898550724639,5.260204081632653,0,1,0,1.0
1625,268,5,324.2,179,1.4972067039106145,5.0559701492537314,3,3,0,1.5
1546,250,3,514.6666666666666,167,1.4970059880239521,5.18,2,2,0,1.5
1523,255,5,303.8,169,1.5088757396449703,4.976470588235294,3,3,0,1.0
1806,309,5,360.4,194,1.592783505154639,4.8381877022653725,20,6,0,0.0
1803,309,4,450.0,180,1.7166666666666666,4.831715210355987,4,15,0,1.0
1936,305,5,386.4,190,1.605263157894737,5.3475409836065575,3,5,0,2.0
1832,276,6,304.5,193,1.4300518134715026,5.641304347826087,7,3,0,2.0
1764,305,4,440.25,186,1.6397849462365592,4.777049180327869,7,14,0,1.5
1596,251,7,227.14285714285714,179,1.4022346368715084,5.362549800796812,11,1,0,2.0
2003,340,5,399.8,220,1.5454545454545454,4.882352941176471,5,4,0,1.0
2132,344,5,425.6,213,1.6150234741784038,5.200581395348837,8,15,0,1.0
1382,211,3,460.0,145,1.4551724137931035,5.5545023696682465,2,4,0,2.0
861,141,7,122.14285714285714,99,1.4242424242424243,5.092198581560283,5,6,0,1.0
1173,183,5,233.8,143,1.2797202797202798,5.404371584699454,11,14,0,1.5
1368,235,5,272.8,140,1.6785714285714286,4.812765957446809,2,8,0,1.5
1745,293,4,435.5,197,1.4873096446700507,4.945392491467577,8,22,0,1.0
1789,278,4,446.5,170,1.6352941176470588,5.438848920863309,9,6,0,2.0
2226,353,3,741.3333333333334,225,1.568888888888889,5.305949008498583,13,11,0,1.0
1158,178,4,288.75,131,1.3587786259541985,5.5,9,18,0,0.5
1094,188,5,218.0,133,1.413533834586466,4.819148936170213,8,29,0,0.0
1112,187,4,277.25,134,1.3955223880597014,4.951871657754011,5,7,0,1.0
1310,220,4,326.75,151,1.4569536423841059,4.959090909090909,4,1,0,2.0
970,159,3,322.6666666666667,122,1.3032786885245902,5.1069182389937104,2,3,0,0.5
1883,334,4,470.0,204,1.6372549019607843,4.637724550898204,4,16,0,0.5
1265,192,5,252.2,132,1.4545454545454546,5.59375,2,4,0,1.0
1622,241,4,404.75,164,1.4695121951219512,5.713692946058091,11,12,0,1.5
1742,274,3,580.0,184,1.4891304347826086,5.361313868613139,10,6,0,1.5
1826,298,4,455.75,201,1.4825870646766168,5.124161073825503,10,6,0,2.0
1699,303,3,565.6666666666666,177,1.7118644067796611,4.6072607260726075,6,10,0,1.5
1921,323,5,383.4,187,1.7272727272727273,4.947368421052632,4,5,0,0.5
2329,398,5,465.0,231,1.722943722943723,4.8542713567839195,13,18,0,0.5
1102,187,4,274.75,128,1.4609375,4.898395721925134,1,1,0,1.0
2753,439,6,458.0,276,1.5905797101449275,5.271070615034168,11,4,0,1.0
1455,225,4,363.0,155,1.4516129032258065,5.457777777777777,8,6,0,1.0
1267,217,6,210.33333333333334,135,1.6074074074074074,4.838709677419355,8,11,0,1.0
2088,339,7,297.42857142857144,221,1.5339366515837105,5.15929203539823,3,10,0,0.5
1660,295,6,275.8333333333333,156,1.891025641025641,4.6305084745762715,5,7,0,1.0
1847,308,5,368.6,185,1.664864864864865,5.0,5,5,0,1.0
1122,183,4,279.75,130,1.4076923076923078,5.136612021857924,0,2,0,1.5
1896,314,4,473.25,184,1.7065217391304348,5.038216560509555,11,5,0,1.5
2117,342,7,301.57142857142856,208,1.6442307692307692,5.190058479532164,2,5,0,1.0
1597,264,4,398.5,156,1.6923076923076923,5.053030303030303,9,3,0,1.5
1472,251,5,293.6,158,1.5886075949367089,4.856573705179283,1,3,0,1.5
1427,233,4,356.0,157,1.484076433121019,5.124463519313305,8,4,0,2.0
1355,233,3,451.0,155,1.5032258064516129,4.819742489270387,4,2,0,1.5
776,135,3,258.0,102,1.3235294117647058,4.7407407407407405,0,1,0,1.0
1721,276,5,343.4,186,1.4838709677419355,5.239130434782608,6,2,0,2.0
1594,265,3,530.6666666666666,157,1.6878980891719746,5.0150943396226415,6,3,0,1.0
1681,255,4,419.5,161,1.5838509316770186,5.580392156862745,5,3,0,1.0
1229,206,3,409.0,139,1.4820143884892085,4.956310679611651,4,2,0,1.0
1970,299,1,1970.0,196,1.5255102040816326,5.578595317725752,8,5,0,1.0
1574,281,6,261.5,152,1.8486842105263157,4.601423487544484,7,9,0,1.0
1392,241,4,347.25,155,1.5548387096774194,4.780082987551867,1,0,0,2.0
1289,221,5,257.0,125,1.768,4.828054298642534,9,29,0,0.5
1485,230,5,296.2,158,1.4556962025316456,5.456521739130435,10,3,0,1.5
1613,248,5,321.8,159,1.559748427672956,5.495967741935484,5,5,0,0.5
1543,241,5,307.8,165,1.4606060606060607,5.394190871369295,5,3,0,1.5
2247,384,6,373.6666666666667,196,1.9591836734693877,4.848958333333333,6,9,0,1.5
1207,197,4,301.0,128,1.5390625,5.121827411167513,3,2,0,1.5
1630,238,4,406.75,164,1.451219512195122,5.852941176470588,11,4,0,2.0
1484,248,6,246.5,167,1.4850299401197604,4.983870967741935,6,11,0,1.5
1614,261,5,322.0,160,1.63125,5.180076628352491,7,8,0,1.5
1752,284,4,437.25,182,1.5604395604395604,5.165492957746479,2,3,0,1.5
2811,444,4,702.0,264,1.6818181818181819,5.331081081081081,9,7,0,1.5
1268,214,5,252.8,137,1.562043795620438,4.925233644859813,3,6,0,1.0
1050,184,5,209.2,134,1.373134328358209,4.679347826086956,10,15,0,0.5
1372,246,4,342.25,142,1.732394366197183,4.58130081300813,5,16,0,0.5
1921,282,5,383.4,200,1.41,5.815602836879433,18,3,0,1.5
1339,231,3,445.6666666666667,145,1.5931034482758621,4.792207792207792,11,6,0,1.0
2118,355,6,352.1666666666667,221,1.6063348416289593,4.969014084507042,11,9,0,1.0
732,134,5,145.6,86,1.558139534883721,4.470149253731344,7,8,0,0.5
1111,199,5,221.4,126,1.5793650793650793,4.582914572864322,2,7,0,1.5
2045,332,4,510.5,192,1.7291666666666667,5.144578313253012,2,16,0,1.5
1882,271,3,626.6666666666666,191,1.418848167539267,5.948339483394834,10,1,0,2.0
1183,201,4,295.0,147,1.3673469387755102,4.885572139303482,7,5,0,1.0
1322,222,4,329.75,146,1.5205479452054795,4.95045045045045,12,4,0,0.5
1408,232,3,468.6666666666667,163,1.4233128834355828,5.056034482758621,4,6,0,1.5
1110,182,4,276.75,124,1.467741935483871,5.0989010989010985,4,2,0,1.0
1877,316,4,468.5,213,1.483568075117371,4.939873417721519,13,4,0,2.0
2597,459,3,865.0,268,1.712686567164179,4.655773420479303,5,6,0,0.5
1244,207,4,310.25,134,1.544776119402985,5.0,9,5,0,1.5
978,168,4,243.75,112,1.5,4.8273809523809526,7,9,0,1.0
1772,292,4,442.25,194,1.5051546391752577,5.065068493150685,12,3,0,1.0
1264,204,4,315.25,142,1.4366197183098592,5.1911764705882355,15,1,0,2.0
1674,269,4,417.75,184,1.4619565217391304,5.226765799256506,11,2,0,1.0
1202,197,5,239.6,140,1.4071428571428573,5.106598984771574,4,2,0,1.0
2131,346,6,354.3333333333333,237,1.459915611814346,5.158959537572255,5,9,0,1.5
1617,271,4,403.5,173,1.5664739884393064,4.952029520295203,5,13,0,0.5
1527,234,5,304.6,170,1.3764705882352941,5.52991452991453,0,3,0,1.5
